state,year,pctblack_10plus,pctblack_under10,pctblack_prisonpop,pctblack_statepop,rri_10plus,rri_under10,rri_statepop,numwomen_10plus,numwomen_under10,numwomen_prisonpop,pctwomen_10plus,los_mean_notviol,los_mean_violent,los_mean_all,los_90thpct_notviol,los_90thpct_violent,los_90thpct_all,yrendpop_notviol,yrendpop_violent,yrendpop_all,los_0_2_count,los_2_5_count,los_5_10_count,los_10_15_count,los_15_20_count,los_20_25_count,los_25plus_count,los_10plus_count,los_0_2_pct,los_2_5_pct,los_5_10_pct,los_10_15_pct,los_15_20_pct,los_20_25_pct,los_25plus_pct,los_10plus_pct,los_meantop10,los_meanbottom90
NJ,2012,0.66070735,0.60662645,0.61255807,0.14665529,4.5051723,4.1364102,4.176856,75,1009,1084,0.069188192,1.9839573,5.9782748,4.0984936,3.9589322,16.043806,10.798083,10970,12406,23459,12355,5732,2799,1063,631,393,486,2573,0.52666354,0.24434119,0.11931455,0.045313101,0.026897993,0.016752632,0.020716995,0.10968072,19.263573,2.4333336
NJ,2013,0.66264123,0.60317868,0.61009425,0.14722741,4.5008006,4.0969186,4.1438904,81,935,1016,0.079724409,1.8994987,6.0327992,4.1587982,3.797399,16.462696,11.126626,9908,12067,22072,11786,5134,2585,1087,626,392,462,2567,0.53397971,0.23260239,0.11711671,0.049247917,0.028361725,0.017760059,0.020931497,0.11630119,19.514397,2.4665234
NM,2010,0.11328976,0.084751204,0.086709522,0.023894038,4.7413402,3.5469604,3.6289186,16,594,610,0.026229508,1.2815512,4.3346519,3.1281404,3.0444901,10.376454,8.2108145,2644,4042,6689,4121,1280,829,240,100,49,70,459,0.61608613,0.19135895,0.12393482,0.035879802,0.014949918,0.00732546,0.010464942,0.068620123,14.512413,1.8651121
NM,2011,0.1045082,0.087544829,0.088794924,0.024238942,4.3115826,3.611743,3.6633167,21,610,631,0.033280507,1.3368944,4.5356646,3.2562649,2.9568789,10.795345,8.462697,2614,3979,6622,3982,1323,829,256,115,49,68,488,0.60132891,0.19978859,0.12518877,0.038659014,0.017366355,0.007399577,0.010268801,0.073693745,14.7513,1.9816101
NM,2012,0.11254612,0.087145619,0.089185186,0.024527626,4.5885453,3.5529578,3.6361115,25,619,644,0.038819876,1.4061332,4.7758698,3.3720458,2.9596167,11.463381,9.0458593,2757,3948,6750,3872,1483,853,294,116,52,80,542,0.57362962,0.2197037,0.12637037,0.043555554,0.017185185,0.007703704,0.011851852,0.080296293,15.204931,2.0637701
NM,2013,0.1141046,0.08346761,0.086295158,0.024842229,4.5931706,3.3599083,3.4737284,30,641,671,0.044709388,1.4269565,5.2123795,3.4925854,3.3785079,12.377824,9.6290216,3048,3740,6837,3873,1498,835,361,135,48,87,631,0.56647652,0.21910195,0.12212959,0.052800935,0.019745503,0.007020623,0.012724879,0.092291944,15.85976,2.1512041
NM,2014,0.10699002,0.078626446,0.081494302,0.025265552,4.2346201,3.1120019,3.2255104,33,665,698,0.047277939,1.443072,5.8885398,3.5487902,3.5455167,13.629022,10.042437,3572,3295,6933,4038,1390,804,426,134,55,86,701,0.58243185,0.20049042,0.11596712,0.061445262,0.019327853,0.007933074,0.012404443,0.10111063,16.212458,2.1491537
NV,2008,0.26807889,0.28292388,0.28134698,0.083796911,3.1991501,3.3763044,3.3574862,31,986,1017,0.03048181,1.8526981,5.6387596,3.7704053,4.6297059,14.12731,10.464066,6360,6528,12888,7075,2775,1669,770,282,188,129,1369,0.54896027,0.21531658,0.12950031,0.059745498,0.021880819,0.014587213,0.010009311,0.10622285,16.594109,2.3637066
NV,2009,0.27128029,0.28442013,0.28291249,0.084949143,3.1934435,3.3481224,3.330375,34,931,965,0.035233162,1.8718483,5.8698263,3.9581363,4.7967148,14.71321,10.959617,6022,6572,12594,6743,2699,1707,767,347,181,150,1445,0.53541368,0.2143084,0.13554074,0.060902018,0.027552802,0.014371923,0.011910434,0.11473718,17.275057,2.4894361
NV,2010,0.25785339,0.28584465,0.28241891,0.085774422,3.0061805,3.3325162,3.2925773,36,934,970,0.037113402,1.917737,6.123889,4.120029,4.7967148,15.293634,11.293634,5948,6537,12485,6466,2790,1701,800,363,195,170,1528,0.51790148,0.22346815,0.13624349,0.064076893,0.029074891,0.015618742,0.013616339,0.12238687,17.822948,2.6035774
NV,2011,0.26261979,0.29013133,0.28669485,0.086610399,3.032197,3.349844,3.3101666,41,921,962,0.042619541,1.9478835,6.2788758,4.1996722,4.7967148,15.709787,11.709787,6007,6516,12529,6469,2789,1706,792,392,196,185,1565,0.51632214,0.22260356,0.1361641,0.063213348,0.031287413,0.015643707,0.014765743,0.12491021,18.270557,2.655489
NV,2012,0.26193389,0.28613031,0.28299794,0.088829473,2.9487274,3.2211192,3.1858563,41,981,1022,0.040117417,2.0197659,6.4550624,4.3196077,4.8761125,16.29295,12.043806,6070,6546,12622,6477,2742,1769,805,425,192,212,1634,0.51315165,0.21723974,0.14015211,0.063777529,0.033671368,0.015211536,0.016796071,0.12945651,18.764376,2.7219772
NV,2013,0.26771197,0.28232095,0.28034818,0.089827284,2.9802969,3.142931,3.1209691,42,1029,1071,0.039215688,2.0799274,6.6254511,4.4222808,4.9582477,16.796715,12.377824,6173,6572,12752,6481,2747,1802,829,474,190,229,1722,0.50823402,0.21541719,0.14131117,0.065009408,0.037170641,0.014899624,0.017957967,0.13503765,19.21442,2.7832911
NV,2014,0.27115813,0.29340261,0.29022509,0.091072381,2.9773915,3.221642,3.1867521,44,1038,1082,0.040665433,2.0866735,6.9185686,4.5566788,5.1252565,17.462013,12.796715,6140,6428,12573,6364,2643,1770,842,482,231,241,1796,0.50616401,0.21021236,0.14077786,0.066968903,0.038336117,0.018372703,0.019168058,0.14284578,19.845152,2.8614116
NY,2000,0.55123901,0.54633766,0.54677844,0.17644867,3.1240757,3.096298,3.0987959,122,3133,3255,0.037480798,2.0699492,5.5031271,3.7699986,4.7967148,13.295004,9.4647503,35111,34447,69562,33437,18488,11382,3627,1813,616,199,6255,0.48067909,0.26577729,0.16362382,0.052140538,0.026063081,0.00885541,0.002860757,0.089919783,14.626832,2.5754645
NY,2001,0.55750918,0.54425538,0.54561126,0.17621006,3.1638896,3.0886736,3.0963683,133,2977,3110,0.042765275,2.1726089,5.7790356,4.0065598,5.0431213,13.79603,10.12731,32785,33928,66716,31379,17242,11270,3851,1984,712,278,6825,0.47033694,0.25843877,0.168925,0.057722285,0.029737994,0.010672103,0.004166917,0.1022993,15.415477,2.7493653
NY,2002,0.56119686,0.53829634,0.54085678,0.17594592,3.1895986,3.059442,3.0739944,142,2820,2962,0.047940582,2.2038167,5.9568548,4.1340652,5.3771391,14.209446,10.628337,32082,33976,66060,30826,16566,11282,4161,1982,889,354,7386,0.46663639,0.25077203,0.17078413,0.062988192,0.030003028,0.013457463,0.005358765,0.11180745,16.050112,2.8247416
NY,2003,0.5708009,0.53947276,0.54334277,0.17553748,3.2517323,3.0732625,3.095309,140,2741,2881,0.048594236,2.1664038,6.1392303,4.240994,5.4620123,14.795345,11.123888,30810,33674,64486,31045,14992,10483,4533,1967,1047,419,7966,0.48142233,0.23248456,0.16256242,0.070294328,0.030502744,0.016236082,0.006497535,0.12353069,16.729378,2.8659606
NY,2004,0.57089025,0.54520082,0.54866582,0.17498565,3.2624977,3.1156888,3.1354904,158,2600,2758,0.05728789,2.1802895,6.3654051,4.4017377,5.4647503,15.463381,11.712525,29541,33419,62960,30083,14570,9815,4740,2048,1199,505,8492,0.47781131,0.23141678,0.15589263,0.075285897,0.03252859,0.019043837,0.008020965,0.13487929,17.456556,2.9588778
NY,2005,0.57879752,0.54941976,0.55374956,0.17473528,3.3124251,3.1442978,3.1690772,168,2612,2780,0.060431655,2.1403334,6.5474343,4.5145369,5.2101302,16.043806,12.377824,28578,33376,61954,29477,14471,8875,5124,2073,1314,620,9131,0.47578847,0.23357652,0.14325145,0.082706526,0.033460308,0.021209285,0.010007425,0.14738354,18.192698,3.0092821
NY,2006,0.58218092,0.55519027,0.55928779,0.17451888,3.3359194,3.1812618,3.2047408,174,2651,2825,0.061592922,2.0965524,6.6706891,4.5408673,5.0431213,16.544832,12.711842,29019,33354,62399,30298,14360,8268,5174,2152,1395,752,9473,0.48555264,0.23013189,0.13250212,0.082917996,0.034487732,0.022356128,0.012051475,0.15181333,18.709265,2.9856117
NY,2007,0.58097899,0.56228137,0.56521034,0.17409725,3.3370945,3.229697,3.2465208,173,2548,2721,0.063579567,2.0906942,6.7877536,4.5886903,5.0431213,16.958248,13.043121,28832,32815,61685,30473,13623,7926,5125,2300,1351,887,9663,0.49400988,0.22084786,0.12849154,0.083083406,0.037286211,0.021901596,0.014379509,0.15665072,19.135994,2.9846876
NY,2008,0.58350474,0.56809819,0.57061863,0.17390257,3.3553543,3.2667613,3.2812548,158,2389,2547,0.062033765,2.1691699,7.0160723,4.7581,5.2950034,17.546886,13.631759,27632,31758,59439,29029,12961,7725,4853,2523,1344,1004,9724,0.48838305,0.21805549,0.12996517,0.081646733,0.042446878,0.022611417,0.016891267,0.16359629,19.7721,3.0948346
NY,2009,0.58514696,0.56649733,0.56962949,0.17396885,3.3635156,3.2563148,3.2743189,175,2274,2449,0.071457736,2.2284784,7.1126828,4.865706,5.4620123,18.045174,14.212183,26490,31179,57727,27876,12629,7527,4625,2594,1365,1111,9695,0.48289362,0.21877111,0.13038959,0.080118492,0.044935644,0.023645781,0.019245761,0.16794567,20.358479,3.1571002
NY,2010,0.58598119,0.56232965,0.56635243,0.17443241,3.3593595,3.2237682,3.2468302,170,2019,2189,0.07766103,2.2311671,7.1720824,4.9519715,5.4620123,18.461329,14.710472,24959,30674,55695,26972,12031,7219,4163,2797,1349,1164,9473,0.48428047,0.2160158,0.12961666,0.074746385,0.050219949,0.024221204,0.020899542,0.17008708,20.87772,3.2020149
NY,2011,0.5876711,0.55178136,0.5578953,0.17477071,3.3625262,3.1571729,3.1921556,165,2112,2277,0.072463766,2.2360435,7.2824512,5.0139718,5.3771391,18.795345,15.041752,24396,29990,54469,26432,11754,7004,3786,2877,1362,1254,9279,0.48526683,0.21579246,0.1285869,0.069507428,0.052819036,0.025005048,0.02302227,0.17035379,21.307201,3.2091136
NY,2012,0.59047204,0.54666907,0.55418837,0.1749278,3.3755186,3.1251125,3.1680977,167,2044,2211,0.075531431,2.2613347,7.3499808,5.0667248,5.3798766,19.293634,15.378508,23836,29393,53314,25872,11405,6885,3594,2867,1414,1277,9152,0.48527592,0.21392129,0.12914057,0.067411937,0.053775743,0.026522115,0.023952432,0.17166223,21.718552,3.230547
NY,2013,0.5937776,0.53537714,0.54542005,0.17535363,3.3861723,3.0531282,3.1104007,179,2150,2329,0.076857023,2.2674451,7.3889122,5.0827279,5.3771391,19.63039,15.463381,23654,28972,52708,25620,11440,6584,3553,2669,1526,1316,9064,0.48607421,0.21704485,0.12491462,0.067409121,0.050637476,0.028951962,0.024967747,0.1719663,22.030273,3.2106965
NY,2014,0.59731245,0.52635509,0.53859526,0.17581001,3.3974884,2.9938858,3.0635073,175,2121,2296,0.076219514,2.2884541,7.5121646,5.119957,5.2922654,19.958933,15.545517,23644,28055,51768,25022,11386,6430,3469,2575,1556,1330,8930,0.48334879,0.21994282,0.124208,0.067010507,0.049741153,0.030057179,0.025691546,0.17250039,22.298164,3.2165096
OH,2009,0.4825021,0.48075193,0.48096693,0.1232582,3.9145639,3.9003646,3.9021089,195,3218,3413,0.057134487,1.7691315,6.0345731,4.1095986,3.797399,16.462696,12.125941,21720,26423,48153,25389,11657,5192,2554,1794,851,716,5915,0.52725685,0.24208252,0.10782298,0.053039271,0.037256245,0.017672835,0.014869271,0.12283763,18.906311,2.4735961
OH,2010,0.48618421,0.4755812,0.47689089,0.12378537,3.9276388,3.8419824,3.8525627,194,3369,3563,0.0544485,1.8634586,6.1572528,4.2305522,4.0438056,16.873375,12.210814,22083,27136,49223,25111,12510,5522,2421,1904,952,803,6080,0.51014769,0.2541495,0.11218333,0.049184326,0.038681105,0.019340552,0.016313512,0.1235195,19.352629,2.5546064
OH,2011,0.4852387,0.47131765,0.47313172,0.12433504,3.9026704,3.7907064,3.8052967,211,3351,3562,0.059236385,2.0071266,6.45401,4.4829865,4.4626966,17.629021,12.873374,21655,27209,48868,23623,12860,6017,2362,1979,1134,893,6368,0.48340428,0.2631579,0.12312761,0.048334289,0.040496849,0.02320537,0.018273717,0.13031022,20.210175,2.7493367
OH,2012,0.49248976,0.46110412,0.46534815,0.12495188,3.9414353,3.6902537,3.7242191,220,3359,3579,0.061469685,2.1021099,6.700038,4.672863,4.7118411,18.212183,13.212868,21479,27255,48742,22597,13000,6554,2372,2034,1212,973,6591,0.46360427,0.26671043,0.13446309,0.048664395,0.041729923,0.02486562,0.019962249,0.1352222,20.814678,2.8851318
OH,2013,0.49582419,0.45094207,0.45728725,0.12574497,3.9430935,3.586164,3.6366246,233,3420,3653,0.063783191,2.1361055,6.9840055,4.8635201,4.8733745,18.959618,13.79603,21107,27161,48276,22137,12349,6965,2460,1927,1351,1087,6825,0.45855084,0.25579998,0.14427459,0.050956998,0.039916314,0.027984921,0.022516364,0.1413746,21.583193,3.0167181
OK,2000,0.34408233,0.31262803,0.31671345,0.076464705,4.4998841,4.0885272,4.1419563,147,2132,2279,0.064501971,3.3001804,6.6088142,4.4961538,8.7118416,15.712525,11.545517,14327,8102,22443,9952,5269,4307,1748,762,278,127,2915,0.44343448,0.23477253,0.19190839,0.077886201,0.033952679,0.012386936,0.00565878,0.1298846,16.543722,3.1775856
OK,2001,0.34160435,0.29742765,0.30327573,0.076516397,4.4644594,3.88711,3.9635391,128,2042,2170,0.058986176,3.0720565,6.710032,4.4388809,8.6297054,16.043806,11.797399,13875,8339,22224,10685,4656,3941,1680,784,326,152,2942,0.48078653,0.20950323,0.17733081,0.075593956,0.035277177,0.014668827,0.006839453,0.13237941,17.073938,3.0457864
OK,2002,0.35056543,0.28478616,0.29377732,0.076454252,4.5852966,3.7249224,3.8425243,134,2133,2267,0.059108954,2.9102707,6.8429089,4.3867817,7.8740587,16.629705,11.797399,14144,8490,22643,11066,4949,3533,1717,812,383,183,3095,0.48871616,0.21856645,0.15603057,0.075829178,0.035860974,0.01691472,0.008081968,0.13668683,17.509201,2.940388
OK,2003,0.34980619,0.27204043,0.28265375,0.076142147,4.5941205,3.5727968,3.7121851,124,2189,2313,0.053610031,2.8021836,6.9694095,4.4005942,7.3757701,16.958248,11.874059,13986,8690,22685,10822,5510,3257,1687,764,432,213,3096,0.47705531,0.24289177,0.14357504,0.074366324,0.033678643,0.019043421,0.009389465,0.13647784,17.892855,2.9150262
OK,2004,0.35032052,0.27164677,0.28210041,0.076088019,4.6041484,3.5701649,3.7075536,119,2271,2390,0.049790796,2.670445,6.9852715,4.3322339,6.6310744,17.212868,11.958932,14445,9030,23481,11456,5823,3082,1627,786,465,242,3120,0.48788381,0.24798773,0.13125506,0.069290064,0.033473872,0.019803245,0.010306205,0.13287339,18.00956,2.8140414
OK,2005,0.34635496,0.2716181,0.28178206,0.075888865,4.5639763,3.5791562,3.7130883,112,2319,2431,0.046071574,2.6851227,6.9938493,4.4091358,6.2121835,17.377138,12.210814,14342,9556,23905,11583,5915,3156,1691,802,470,288,3251,0.484543,0.24743778,0.13202259,0.070738338,0.033549465,0.019661158,0.012047688,0.13599665,18.470959,2.8630342
OK,2006,0.34390098,0.28264353,0.29091576,0.075998932,4.5250764,3.7190461,3.8278928,122,2391,2513,0.048547551,2.7120349,6.972744,4.436811,6.3764544,17.629021,12.043806,14604,9917,24526,11694,6061,3459,1692,822,472,326,3312,0.47680014,0.24712551,0.14103401,0.06898801,0.033515453,0.019244883,0.013292016,0.13504037,18.609142,2.8632488
OK,2007,0.34427658,0.29307687,0.30016491,0.075985275,4.5308328,3.857022,3.9503036,126,2426,2552,0.049373042,2.7328467,7.1068034,4.5402308,6.5434632,18,12.544832,14572,10270,24863,11808,6034,3579,1655,899,483,405,3442,0.47492257,0.24268994,0.14394884,0.066564776,0.036158148,0.019426458,0.016289266,0.13843864,19.202564,2.9127567
OK,2008,0.33818492,0.30284572,0.3077969,0.075562231,4.4755816,4.0078979,4.0734224,126,2529,2655,0.047457628,2.6964133,7.2264481,4.6128411,6.6310744,18.379192,12.876112,14426,10571,25010,11964,6055,3487,1598,958,475,473,3504,0.47836864,0.24210316,0.13942423,0.063894443,0.038304679,0.018992404,0.018912435,0.14010395,19.800352,2.9365783
OK,2009,0.32633093,0.30179086,0.30516043,0.075704522,4.3105869,3.9864311,4.0309405,116,2596,2712,0.042772863,2.6740994,7.240715,4.6427546,6.3791924,18.546202,12.958248,14392,10901,25308,12105,6143,3585,1512,939,498,526,3475,0.47830725,0.24272957,0.14165482,0.059743956,0.037102893,0.019677572,0.020783942,0.13730836,20.144522,2.9247208
OK,2010,0.32499999,0.29245153,0.29688427,0.075926244,4.2804699,3.8517845,3.9101667,141,2491,2632,0.053571429,2.7195399,7.2822552,4.6978774,6.461328,18.795345,13.043121,14305,10946,25259,11960,6197,3662,1427,959,492,562,3440,0.47349459,0.24533829,0.14497803,0.056494717,0.037966665,0.019478206,0.022249496,0.13618909,20.475002,2.9540353
OK,2011,0.32290503,0.28754947,0.29259923,0.076152489,4.2402425,3.7759695,3.8422806,149,2383,2532,0.058846761,2.7805049,7.4075551,4.821188,6.5434632,19.208761,13.377139,14000,11051,25065,11495,6377,3613,1485,978,529,588,3580,0.45860761,0.25441852,0.14414522,0.059245959,0.039018553,0.021105127,0.023459006,0.14282864,20.926142,3.032145
OK,2012,0.31813332,0.27760196,0.28347766,0.07641004,4.1635017,3.6330559,3.7099531,158,2500,2658,0.059443191,2.8219163,7.5261874,4.8804979,6.7132101,19.545517,13.212868,14528,11320,25868,11683,6696,3739,1561,981,565,643,3750,0.45163909,0.25885263,0.14454152,0.060344826,0.037923303,0.021841658,0.024856966,0.14496675,21.254423,3.0696089
OK,2013,0.31659332,0.2700575,0.27684811,0.076911718,4.1163211,3.511266,3.5995569,174,2689,2863,0.06077541,2.8007283,7.6893582,4.9366603,6.6310744,20.043806,13.21013,14718,11618,26473,12008,6757,3845,1589,972,626,676,3863,0.45359424,0.25524119,0.14524232,0.06002342,0.036716655,0.023646735,0.025535451,0.14592226,21.619431,3.0918064
OK,2014,0.32162374,0.254419,0.26364285,0.077270657,4.1623011,3.2925694,3.4119401,196,2809,3005,0.065224625,2.5060501,7.5389075,4.6802359,5.9575634,20.043806,12.873374,15725,12136,28000,14128,6197,3832,1600,878,631,734,3843,0.50457144,0.22132143,0.13685714,0.057142857,0.031357143,0.022535713,0.026214285,0.13725001,21.562086,2.8186071
OR,2001,0.099236645,0.11036665,0.10949156,0.01736681,5.7141552,6.3550329,6.3046441,25,650,675,0.037037037,2.0415189,4.0965633,3.4243524,4.4626966,9.3771391,8.2108145,3815,7848,11663,5929,3228,1589,543,256,95,23,917,0.50835979,0.27677271,0.13624282,0.04655749,0.021949755,0.008145417,0.001972048,0.07862471,13.903771,2.2669568
OR,2002,0.1092437,0.10373553,0.10415992,0.017649734,6.189538,5.8774557,5.9015007,25,803,828,0.030193238,1.9176377,4.2731528,3.4649231,3.9589322,9.5441475,8.1259413,4238,8117,12356,6362,3251,1791,517,297,110,28,952,0.51489156,0.26311103,0.14494982,0.041842021,0.024036905,0.008902557,0.002266106,0.077047586,14.082386,2.2953806
OR,2003,0.11359026,0.098485485,0.099636704,0.017760452,6.3956852,5.5452127,5.6100321,27,869,896,0.030133929,1.9904287,4.3246799,3.5269485,4.0438056,9.5441475,8.3778238,4420,8516,12937,6646,3361,1944,473,352,120,41,986,0.51372033,0.25979748,0.15026668,0.036561798,0.027208781,0.009275721,0.003169205,0.076215506,14.445692,2.3311305
OR,2004,0.10772164,0.09682899,0.097681008,0.017847782,6.0355759,5.4252672,5.4730053,28,969,997,0.028084252,1.9506946,4.4433107,3.56826,3.874059,9.9603014,8.6297054,4705,8704,13411,6946,3349,2067,458,412,122,57,1049,0.51793301,0.24972038,0.15412721,0.03415107,0.03072105,0.00909701,0.004250242,0.078219369,14.618762,2.3415451
OR,2005,0.11061552,0.096395172,0.097564556,0.018032482,6.1342373,5.3456407,5.4104896,32,994,1026,0.031189084,1.9653777,4.5558724,3.6383991,3.797399,10.212183,9.0431213,4822,8806,13632,6959,3474,2078,518,388,151,64,1121,0.51049,0.25484154,0.15243545,0.037998825,0.028462442,0.011076878,0.004694836,0.082232982,14.992998,2.3852036
OR,2006,0.1016,0.10102604,0.10107759,0.018339457,5.5399675,5.5086713,5.5114818,34,999,1033,0.032913845,2.0149906,4.6846194,3.7447078,3.9589322,10.710472,9.2922659,4896,9020,13920,6978,3606,2086,634,363,174,79,1250,0.50129312,0.25905171,0.14985633,0.045545977,0.026077585,0.0125,0.005675288,0.089798853,15.389044,2.4581177
OR,2007,0.10545999,0.097826943,0.098551549,0.0186301,5.6607308,5.2510152,5.2899098,36,1021,1057,0.034058657,2.0693212,4.8485036,3.8659225,4.2108145,11.208761,9.7111568,4972,9106,14084,6988,3591,2168,709,333,199,96,1337,0.49616587,0.25497019,0.15393354,0.050340813,0.023643851,0.014129508,0.006816246,0.094930418,15.882822,2.5500653
OR,2008,0.10941828,0.09427087,0.095795855,0.018984819,5.7634621,4.9655924,5.0459189,40,1078,1118,0.035778176,2.1541071,4.9448352,3.9896739,4.4626966,11.63039,10.045175,4902,9435,14343,6996,3600,2303,788,308,234,114,1444,0.48776406,0.25099352,0.16056614,0.054939691,0.02147389,0.016314579,0.007948128,0.10067629,16.327574,2.6286654
OR,2009,0.10846395,0.095599629,0.097014412,0.019245392,5.6358399,4.9674034,5.0409164,45,1089,1134,0.039682541,2.1629696,5.0354095,4.0793848,4.4626966,12.043806,10.546202,4821,9676,14503,7153,3448,2307,889,294,280,132,1595,0.49320829,0.23774391,0.15907054,0.061297663,0.020271668,0.01930635,0.009101565,0.10997725,16.841251,2.6671553
OR,2010,0.10991637,0.096642226,0.098161183,0.019443862,5.6530108,4.9703207,5.0484405,47,1090,1137,0.041336853,2.1576788,5.1782765,4.1739774,4.2929502,12.377824,10.874743,4857,9765,14629,7199,3453,2303,920,327,267,160,1674,0.49210471,0.236038,0.15742703,0.062888786,0.022352861,0.018251419,0.010937179,0.11443024,17.256004,2.7258263
OR,2011,0.11459521,0.092058323,0.094756961,0.019678641,5.8233294,4.6780834,4.8152189,53,1074,1127,0.047027506,2.2112546,5.3533792,4.2834716,4.2108145,12.873374,11.208761,4984,9660,14648,6994,3655,2245,940,384,241,189,1754,0.47747132,0.24952212,0.15326324,0.064172581,0.026215183,0.016452758,0.012902785,0.11974331,17.699484,2.7937081
OR,2012,0.11212938,0.091789283,0.094309375,0.019941561,5.6228991,4.6029139,4.7292876,59,1178,1237,0.047696039,2.2489595,5.4442158,4.3324752,4.2108145,13.212868,11.463381,5203,9763,14972,7118,3847,2152,982,430,222,221,1855,0.47542077,0.2569463,0.14373498,0.0655891,0.028720278,0.014827678,0.014760887,0.12389794,18.174248,2.8141072
OR,2013,0.10826211,0.093267776,0.09502504,0.020151323,5.3724566,4.6283698,4.7155733,49,1227,1276,0.038401254,1.804364,5.5119362,4.1461849,3.6303902,13.544147,11.04449,5487,9465,14975,7338,3753,2129,959,445,164,187,1755,0.4900167,0.25061768,0.14217028,0.064040065,0.029716194,0.010951586,0.012487479,0.11719532,17.319616,2.6895263
PA,2001,0.59786546,0.5309177,0.54030025,0.10351875,5.7754316,5.1287107,5.219347,116,1535,1651,0.07026045,1.9250594,6.0368485,4.35251,4.4626966,14.798083,12.377824,14380,20693,35434,18500,6708,5260,2789,1266,615,296,4966,0.52209741,0.1893097,0.148445,0.078709714,0.035728395,0.017356211,0.008353558,0.14014788,17.671097,2.8839805
PA,2002,0.59153247,0.52487725,0.53360218,0.10444812,5.6634097,5.0252438,5.1087775,121,1668,1789,0.067635551,1.8185524,6.0004029,4.205812,3.874059,14.959617,12.043806,16282,21821,38435,19889,8370,5145,2715,1280,680,356,5031,0.51747108,0.21777026,0.13386236,0.070638739,0.033302978,0.017692208,0.009262391,0.13089631,17.71806,2.7081394
PA,2003,0.58758837,0.51537061,0.52464014,0.10542578,5.5734787,4.8884683,4.9763932,123,1671,1794,0.068561874,1.7755777,6.1196761,4.2254372,3.7097878,15.542779,12.125941,17071,22319,39671,20412,8921,5246,2459,1467,728,438,5092,0.51453203,0.2248746,0.13223766,0.061984826,0.036979154,0.018350936,0.01104081,0.12835573,18.075251,2.6874738
PA,2004,0.58905125,0.507846,0.51878518,0.10662643,5.5244393,4.7628531,4.8654466,134,1678,1812,0.073951438,1.7556901,6.2932782,4.2908859,3.797399,16.12594,12.29295,17517,22394,40138,20579,9170,4982,2542,1585,791,489,5407,0.51270616,0.2284618,0.12412178,0.063331507,0.039488763,0.019707011,0.012182969,0.13471025,18.550117,2.7108235
PA,2005,0.58826631,0.49852869,0.51077551,0.1078037,5.4568286,4.6244116,4.7380147,134,1878,2012,0.066600397,1.7356371,6.321631,4.3049793,3.797399,16.711842,12.377824,18198,23353,41715,21489,9294,5239,2657,1657,830,549,5693,0.51513845,0.22279756,0.12559031,0.063694112,0.039721921,0.019896919,0.013160734,0.13647369,18.85149,2.6919284
PA,2006,0.58566821,0.4899483,0.50282007,0.10903268,5.3714924,4.4935913,4.6116457,141,2082,2223,0.063427798,1.7066532,6.4485412,4.301847,3.7125256,17.125257,12.462697,19668,23957,43793,23034,9588,5282,2651,1746,827,665,5889,0.52597445,0.2189391,0.12061288,0.06053479,0.039869387,0.018884297,0.015185075,0.13447355,19.164053,2.6548049
PA,2007,0.58628571,0.48732987,0.5006482,0.11015775,5.3222375,4.4239273,4.5448294,145,2307,2452,0.0591354,1.7192013,6.521234,4.3199606,3.7946613,17.462013,12.796715,20706,24633,45509,24257,9758,5369,2665,1846,845,769,6125,0.53301543,0.21441913,0.11797667,0.058559846,0.040563405,0.018567756,0.016897757,0.13458876,19.506306,2.6383135
PA,2008,0.58729911,0.48022825,0.4942849,0.11124598,5.279284,4.3168144,4.4431705,151,2596,2747,0.054969057,1.6931155,6.5343704,4.2414088,3.6303902,17.713894,12.629705,22982,25667,48818,26642,10323,5444,2791,1716,1021,881,6409,0.54574132,0.21145889,0.11151624,0.057171535,0.035150968,0.020914417,0.018046621,0.13128354,19.659657,2.5398819
PA,2009,0.58704334,0.48120978,0.49522188,0.11218718,5.2327132,4.2893476,4.4142466,157,2649,2806,0.055951532,1.7548279,6.6504321,4.3113852,3.6303902,17.9603,12.629705,24253,26639,51066,27189,11582,5534,2806,1819,1163,973,6761,0.53242862,0.22680452,0.10836956,0.054948498,0.03562057,0.022774449,0.019053774,0.13239729,19.933399,2.5796082
PA,2010,0.58448792,0.48084202,0.49511278,0.11290272,5.1769161,4.2589054,4.385304,175,2518,2693,0.064983293,1.8251541,6.8590469,4.475935,3.797399,18.461329,13.125257,23938,26745,50847,25868,12398,5580,2788,1936,1222,1055,7001,0.50874192,0.24382953,0.10974099,0.054831158,0.038075007,0.024032883,0.02074852,0.13768758,20.620304,2.7047052
PA,2011,0.58585012,0.48106441,0.49577868,0.11381679,5.1473083,4.226656,4.3559361,187,2529,2716,0.068851255,1.8423318,7.0273466,4.5922656,3.9589322,18.956879,13.544147,23769,26983,50932,25785,12165,5830,2749,1937,1321,1145,7152,0.50626326,0.23884788,0.11446635,0.053973924,0.038031101,0.025936542,0.022480955,0.14042252,21.233887,2.7618141
PA,2012,0.58297753,0.47949833,0.49464706,0.1147242,5.0815568,4.1795745,4.3116193,196,2301,2497,0.078494191,1.8974544,7.1643577,4.7736034,4.2108145,19.463381,14.212183,22367,27065,49599,24914,11412,6012,2681,1947,1394,1239,7261,0.50230849,0.23008528,0.12121212,0.054053508,0.039254822,0.028105406,0.024980342,0.14639407,21.978952,2.8819625
